review,rating,date,user_name
Kasih bintang 5 agar pesan saya di baca. Mohon pihat whatsapp. Kenapa di setiap saya masuk di akun whatsapp saya nomor saya di blokir sama pihat whatsapp. Dan ini ke 5 kali saya ganti nomor karna saya tidak bisa memakai nomor saya di whatsapp selalu di blokir. Dan di saat kita butuhkan bantuan ke pada pihat whatsapp selalu susah di hubungi. Karna tidak ada layanan bantuan nya seperti aplikasi lain,5,2024-09-21 20:50:56,Pengguna Google
Bagus dan sudah banyak bermanfaat yg bisa digunakan untuk keperluan bekerja maupun pribadi juga,5,2024-12-09 15:36:42,Pengguna Google
Aplikasi yang membantu untuk berkomunikasi saat bermanfaat,5,2024-12-19 17:20:48,Pengguna Google
ko wa sekarang nomor selalu di spam oleh pihak WhatsApp.... apa karena meta sudah ada jadi begini.....,5,2024-12-23 20:32:49,Pengguna Google
WA sangat membantu dalam berkomunikasi dan dapat mengetahui kabar berita kawan sedunia.,5,2024-11-09 16:23:34,Pengguna Google
"aplikasinya buaguss banget rekk, jadi kapan min wa meta bisa mengganti fikter chat nya kaya wa beta?",5,2024-12-19 17:50:00,Pengguna Google
"Update ny keren ada fitur meta ai, sangat membantu",5,2024-12-06 22:08:04,Pengguna Google
Aplikasinya sangat bagus.nelpon suara ya sangat jelas',5,2024-11-28 16:20:15,Pengguna Google
udh bagus tp pas ubdate lagi ga ada fitur baru nya,5,2024-11-28 18:46:15,Pengguna Google
Sangat bagus dan nyaman untuk ber komunikasi jarak jauh,5,2024-12-14 04:57:42,Pengguna Google
"Wa saya tiba² ada pemberitahuan update, pas update ngulang terus",5,2024-12-17 19:05:03,Pengguna Google
"Bagus juga sih,tp cara update biar ada meta ai-nya gimana??pengen juga di andro",5,2024-12-11 20:47:01,Pengguna Google
"Komunikasi menggunakan whatsApp Messengers sangat membantu kami dalam menerima informasi informasi yang kami butuhkan,whatsApp mempermudah kami dalam berkomunikasi dengan siapapun",5,2024-11-27 02:27:04,Pengguna Google
"maaf...bintangnya saya kurangi, untuk tampilan baru menurut saya pribadi saya gak suka,yang lain boleh beda pendapat.. terlebih kalau buat story selalu gagal,bikin jengkel..",5,2024-08-20 08:50:07,Pengguna Google
"Tapi kok whatsapp yang kugunakan kok beda dari yang lain orang lain vc walau dia kembali keberanda masih bisa orang lain liat wajah nya/kamera nya tetap aktif, tapi Whatsapp yang kugunakan beda asal aku kembali keberanda kamera ku gak aktif Tolong donk Sama satu lagi apapun pembaruan di HP yang lain tolong donk disini juga karena aku liat whatsapp kawan ku berbeda dengan whatsapp ku tolong donk admin Apknya sih bagus cuman asal pembaruan di HP lain di HP ku beda pembaruan nyA",5,2024-11-02 11:46:41,Pengguna Google
"Mantap banget,whatsApp bisa ada fitur ai nya kayak di googel,jadi gk perlu repot bolak2 googel.",5,2024-12-09 08:25:42,Pengguna Google
"Coba di Whatshap bisa update fto sma vidio ditambahin musik kaya di fb dan tiktok,seru kayanya😊",5,2025-01-10 19:59:13,Pengguna Google
"Apaan bar emoji,gif & stikernya ngambang gini, bug tiap hari g selesai-selesai.",5,2024-12-07 03:59:31,Pengguna Google
"Dengan WA, kita mudah untuk berkomunikasi dari jarak jauh",5,2024-12-16 18:16:37,Pengguna Google
Sangat membantu untuk berkomunikasi dengan orang atau teman,5,2024-12-09 16:24:03,Pengguna Google
saya sudah update aplikasi ini tapi kok fitur meta ai masih belum muncul ya?,5,2024-12-09 22:11:15,Pengguna Google
"Hallo admin WhatsApp! Saya ingin berterimakasih kepada anda, atas dukungan dan kepercayaan kepada saya, Terimakasih, Kehadiran aplikasi ini, Kami dapat berkomunikasi jarak jauh, Tetap semangat ya!",5,2024-09-08 21:46:47,Pengguna Google
"sanagat bagus, saya harap semua bisa masuk ke whatsapp beta, untuk update pengalaman",5,2024-11-25 17:15:30,Pengguna Google
"Filter Wajah , Latar belakang Whatshapp saya tidak bisa , Padahal Whatshap saya sudah di perbarui , tolong bantu dong",5,2025-01-07 23:17:46,Pengguna Google
Mantap sangat membantu semoga lrbih lancarterus dengan whatsapp,5,2024-12-11 23:44:11,Pengguna Google
Sangat baik komunikasi jd lancar,5,2025-01-03 22:00:00,Pengguna Google
"Kenapa akun saya kena spam di aplikasi whatsApp,sudah di beri lima bitang masih saja kena spam, Saya pengen tau kesalahan saya di mana tau tau kena spam....?",5,2024-10-31 10:12:03,Pengguna Google
Tolong perbaiki speaker kalo pas vidio call GK berfungsi makasih🙏,5,2025-01-02 02:14:20,Pengguna Google
"WhatsApp sangat mudah digunakan Terus ada fitur "" terbaru",5,2024-12-16 14:31:15,Pengguna Google
baguss bangett tapii sayangnyaa fitur fitur baru watsaap di aku datang nya telat mulu,5,2024-12-09 13:37:30,Pengguna Google
Kalau bisa di layar depan bisa untuk letak walpaper.,5,2024-11-20 16:50:22,Pengguna Google
"Tolong kepada pihak WhatsApp, untuk tampilan statusnya di kembalikan seperti dulu , dengan ada nya pembaruan sekarang kurang nyaman dan sangat ribet",5,2024-08-26 22:12:58,Pengguna Google
"apk nya bagus ko, tapii kenapaa yaa di aku gaadaa meta ai nya pdhl update berharap bakal dapet meta ai",5,2024-12-17 00:04:50,Pengguna Google
"bagus banget tauu,apa lagi fitur terbarunya itu yang bisa menyukai story,bagus bangett dehh,pokoknyaa kalian yang blm pake whatsapp messenger wajib pake deh,rekomendid banget buat kalian,bagus banget fiturnya juga bagus baguuss",5,2024-08-16 10:46:53,Pengguna Google
bagus mempermudah komunikasi dan vidio call dengan yang jauh,5,2024-12-04 10:17:23,Pengguna Google
Aplikasi ini sangat membantu falam hal informasi dan komunikasi sehari hari,5,2024-11-13 05:01:15,Pengguna Google
Kasih saya wa nya menjadi wa mirip iPhone sekian terima kasih.,5,2024-12-16 20:17:52,Pengguna Google
Bagus si tapi gak bisa vc pakek filter latar belakang,5,2024-12-08 20:18:48,Pengguna Google
Bagus sekali tpi akan lebih bagus jika ditambahkan fitur yg bisa menghasilkan uang 💸,5,2024-12-12 19:56:11,Pengguna Google
Untuk postingan status tolong di perbaiki hasilnya jadi agak ngeblur,5,2024-12-09 18:24:52,Pengguna Google
Baguss bgtt karna fitur2 yang udah canggih atau diubah menjadi yng paling baguss,5,2024-12-17 21:01:36,Pengguna Google
tolong di perbaiki untuk filter yang tidak muncul,5,2024-11-11 18:56:06,Pengguna Google
"Aplikasinya sangat bagus bisa ngechat, bikin sw, dll. 😎👍",5,2024-11-12 14:51:53,Pengguna Google
Sangat memudahkan komunikasi dan berbisnis,5,2024-12-29 22:20:43,Pengguna Google
Mana AI....saya belum ada di WhatsApp meta AI belum ada padahal sudah update yang terbaru,5,2024-12-18 12:08:19,Pengguna Google
Aplikasi udah bagus dan bermanfaat tapi ada yang saya mau sampai kalau kita buat story' di atas 10 menit kok hasil dari buat story' cuman 5 menit tolong kepada developernya agar di perbaiki sekian dan terimakasih,5,2024-12-08 15:55:04,Pengguna Google
"Halo tim WhatsApp, saya tidak mendapatkan meta AI di WhatsApp saya, tolong bantu cepat dengan menggunakannya. Terimakasih",5,2024-12-16 19:39:48,Pengguna Google
Sangat bagus untuk berkomunikasi dengan teman dekat ataupun jauh,5,2024-12-13 19:12:29,Pengguna Google
"Bagus sih, tapi ada yang kurang, tolong update lagi soal nya saya ingin chat tema pleaseee",5,2024-12-25 13:01:20,Pengguna Google
bagus untuk hubungan jarak jauh ..mantap..sampai ke luarnegeri okbanget top,5,2024-10-25 08:01:12,Pengguna Google
tapi update dong yang isi look screen nya bisa di ganti,5,2024-12-08 12:28:11,Pengguna Google
kapan ya wa ku bisa berwarna sama ada meta ai nya dah lama banget nunggu,5,2024-12-16 10:18:33,Pengguna Google
"Aplikasi WhatsApp ini adalah salah satu media komunikasi yang efektif dan efisien, solusi dalam berbagai bidang kehidupan sehari-hari untuk memberi dan menerima sumber informasi dan ilmu pengetahuan. Semoga selalu sukses. Dalam pelayanan dan inovatif dalam pengembangan untuk bersaing dengan kompetitor lainnya.",5,2024-11-09 16:55:29,Pengguna Google
lumayan ngk ribet download washaf nya Oky aku suka aman nggak aplikasi nya ngk di bajak orang ngk ya,5,2025-01-06 19:09:38,Pengguna Google
UI sudah sangat meningkat dan cukup menarik,5,2024-12-07 08:00:19,Pengguna Google
Saya bersyukur mempunyai aplikasi whatsapp yang bisa komunikasi sama keluarga dan temen,5,2024-10-28 09:22:58,Pengguna Google
WA bagus tapi syg nya blm lengkap yang lagi tren,5,2024-12-19 11:39:15,Pengguna Google
Tolong benerin kamera semenjak update kamera nya sering ngebug pas buat foto (jadi gelap),5,2024-12-18 20:05:08,Pengguna Google
Tambahkan video call ada efek blur nya terimakasih 🙏🏻,5,2024-12-12 07:44:49,Pengguna Google
haii ini baguss banget. tapi aku mau update versi terbaru kenapa tidak bisa ya?,5,2024-12-10 08:13:27,Pengguna Google
tlong wa ku yg ini munculin fitur ai nya dong masa wa di hp yg satu e ada yg ini gada,5,2024-12-07 19:36:00,Pengguna Google
Bagus efektip sangat membantu sarana informasi dan komunikasi.,5,2024-11-13 17:02:22,Pengguna Google
Sudah bagus ....ada satu kendala tidak bisa status vidio,5,2024-12-05 20:32:59,Pengguna Google
"Berguna untuk m3ngirim pesan,dan juga update nya bagus banget aku tunggu update selanjutnya 😋",5,2024-12-26 04:30:42,Pengguna Google
"aneh whatsapp saya selalu ke blokir tanpa alasan jelas, setelah bisa di gunakan enggak lama ke blokir terus, Enggak cukup sekali,hampir tiap hari ke blokir",5,2024-12-27 09:30:38,Pengguna Google
Bug ehhh masa stiker nya gak bisa di scroll.. Kemabli ke awal terus 🙂🙃,5,2024-12-11 18:44:19,Pengguna Google
Aplikasi sangat membantu dalam berkomunikasi dengan baik,5,2024-11-20 01:37:26,Pengguna Google
"bagus apk nya,, tapi tolong meta AI nya di munculin",5,2024-12-11 19:55:01,Pengguna Google
"Bagus banget, sangat mudah pakainya &nggak ribet 💖💖💖",5,2024-12-11 20:48:19,Pengguna Google
"baguss bangett,kita bisa saling komunikasi dengan jarak jauh",5,2024-12-08 15:10:30,Pengguna Google
"Sangat bgus,dan dpt berkomunikasi dengan orang lain",5,2024-11-11 16:59:13,Pengguna Google
Kenapa wa Saya tidak bisa dibuka.. ketika masukin nomor HP Mereka bilang aplikasi WA Anda palsu,5,2024-12-16 14:33:48,Pengguna Google
𝒀𝒂 𝒔𝒂𝒚𝒂 𝒎𝒆𝒏𝒚𝒖𝒌𝒂𝒊 𝒘𝒂𝒔𝒔𝒂𝒑 𝒌𝒂𝒓𝒆𝒏𝒂 𝒃𝒊𝒔𝒂 𝒃𝒆𝒓𝒌𝒐𝒎𝒖𝒏𝒊𝒌𝒂𝒔𝒊 𝒅𝒆𝒏𝒈𝒂𝒏 𝒌𝒆𝒍𝒖𝒂𝒓𝒈𝒂,5,2024-12-25 08:09:11,Pengguna Google
Untuk saat ini memang masih whatsapp sebagai alternatif komunikasi...,5,2024-12-08 05:27:27,Pengguna Google
Bagus. Tapi sayangnya tidak bisa update otomatis,5,2024-11-18 08:13:27,Pengguna Google
Bagus untuk berkomunikasi jarak jauh melalui hp,5,2024-12-30 23:39:41,Pengguna Google
Cam mana ini bos aku malu sama teman lagi Mai ramai ramai.aku gak pernah dapat kan seketer.apa kata kawan kawan ku buat km main di situs nusa 22 ini pindah aja malu aku bos sama kawan kawan ku ini.kalau cam ini aku gak main lagi sama km atau di permainanan mu ini atau di Nusa 22 LG.,5,2024-12-06 22:53:56,Pengguna Google
sangat bagus dan praktis untuk mengirimkan pesan dari jauh,5,2024-12-21 06:42:18,Pengguna Google
Setelah di updat banyak fitur2 menarik,5,2024-12-25 19:08:39,Pengguna Google
Sangat setuju dgn aplikasi ini untuk membantu komunikasi melalui chat atau telpon,5,2024-11-09 16:58:38,Pengguna Google
Tidak muncul panggilan wa layar awal,5,2024-11-19 21:32:03,Pengguna Google
"Semejak update jadi bagus banget tapi ""Meta ai"" aku belum muncul muncul dehhh 😔",5,2024-12-20 15:51:47,Pengguna Google
Kenapa whatsapp tidak bisa di buka lgi ... Mohon bantuan nya,5,2024-11-29 14:47:52,Pengguna Google
Kenapa whatsapp lu belum ada Meta AI? Padahal sudah update 🤔😓,5,2024-12-15 07:33:37,Pengguna Google
Sangat bagus dan tolong fitur meta ai nya diperbaruin dan dambah kan fitur menyimpan data keran aku sulit sekali membuat cerita di meta ai dia sering sekali lupa aku mau dia bisa menyimpan percakapan sebelum nya yg kami bahas gitu,5,2024-12-16 21:58:35,Pengguna Google
banyak fitur baru sekarang semoga kedepannya banyak fitur-fitur yang menarik,5,2024-12-08 10:32:40,Pengguna Google
"whatsapp bisa gak ada in,seperti whatsapp lite biar gak menuhin parangkat hp😊ada facebook lite,instagram lite",5,2024-12-09 19:33:45,Pengguna Google
"banyak update nya makin bagus, tapi ada ngelag gitu tapi gapapa",5,2024-12-06 13:14:07,Pengguna Google
Bagus banget TPI d abdet lama banget minimal cepat kek,5,2024-11-09 14:25:59,Pengguna Google
Mantap apk ny bagus banget Mantap pokok nya👍👍,5,2025-01-05 03:26:07,Pengguna Google
Jelek wa skrg masa gabisa bikin video lewat wa klo bikin video lewat wa ada tulisan rekaman gagal,5,2024-11-11 09:14:33,Pengguna Google
Update agar lebih baik..untuk pengguna agar lebih simpel dan nyaman,5,2024-12-07 13:51:34,Pengguna Google
"bgus, tp gnti tema bubble cht ny kpn biar bisa di pake sma smua? yang ga bisa nyoba testi ny gmn? gc lh",5,2024-12-29 20:45:11,Pengguna Google
Apk ini bagus karena bisa ber komunikasi dengan orang yang jarak nya jauh . Aku kasih bintang 5 karena saya sangat menyukai apk ini,5,2024-10-28 21:03:08,Pengguna Google
Setelah instal ulang chat ai nya sudah gak ada Padahal bagus loh...,5,2024-12-17 17:17:44,Pengguna Google
Aplikasi sangat bagus untuk berkomunikasi dari jarak jauh👍🏻👍🏻,5,2024-12-15 19:16:41,Pengguna Google
"sya ucapkan kepada pencipta meta ai""SEMANGAT UNTUK MENCAPAI USAHA YANG LEBIH TINGGI""dan saya bangga kepada Anda yg telah memudahkan pengguna whatsapp mencari solusi di meta ai. 😘👍👍👍👍👍",5,2024-12-18 17:59:12,Pengguna Google
sangat bagus tpi kadang ttp susah upgrade nya lama,5,2024-12-14 06:53:36,Pengguna Google
Kenapa kirim foto dan video banyak delay yach mohon segera perbaiki yach terima kasij,5,2024-12-16 19:54:10,Pengguna Google
Saya sangat terbantu dengan whatsapp fitur baru ini. Baik dlm pekerjaan saya sebagai tenaga pendidik maupun dalam pergaulan,5,2024-11-06 08:05:05,Pengguna Google
semakin lama semakin canggih fiturnya,5,2024-12-28 18:51:32,Pengguna Google
"Bagus bgt, tapi kan sudah update, bnyak orang yg ada meta ai nya kok di WhatsApp aku nggak ada ya 😭 ih shubull",5,2024-12-08 21:44:36,Pengguna Google
Sangat bagus mohon filternya segerra di adakan di wa saya,5,2024-11-24 09:08:55,Pengguna Google
aplikasi ini sangat nyaman dan mudah berkomunikasi,5,2024-11-07 19:53:28,Pengguna Google
Admin wa tolong banget aku udh abdet tapi wa nya gk berubah gk ada pitur baru nya gmn dong itu,5,2024-12-05 12:16:38,Pengguna Google
Untuk cat anak panah untuk cat sekaligus kirim catatan sekaligus anak panah hilang.jadi kalau kirim cat wa kirim satu per satu tidak bisa kirim sekaligus,5,2024-11-12 06:04:56,Pengguna Google
Aplikasi ini sangat berguna untuk berkominikasi saling sama lain dan meghibur juga,5,2024-12-07 19:11:27,Pengguna Google
Developer tolong dong kalo bisa whatsapp nya di updet lagi tambahin fitur lagu favorit gitu😭😭,5,2024-11-09 18:24:13,Pengguna Google
cuma senang menggunakan whatsApp dan disaat tak ada kuota whatsApp memberi bonus gratis hingga kami bisa menirima dan mengirim pesan.itu saja,5,2024-11-10 11:13:30,Pengguna Google
"Efektif, efisien, sukses manajemen WhatsApp",5,2024-12-04 11:05:13,Pengguna Google
"Bisa chat-chat tan, untuk pribadi wa, agak suka sih",5,2024-12-30 14:08:04,Pengguna Google
"tambah bagus sii,tp di wa ku blom ada fitur meta ai,dan filter tolongg yah",5,2024-12-13 20:07:49,Pengguna Google
Ada satu masalah yaitu mendowlot nya lama sekali makasih,5,2024-12-10 06:44:45,Pengguna Google
Sangat puas hanya saja fitur meta Ai belum bisa,5,2024-12-09 14:56:43,Pengguna Google
"Sangat bagus, Sekarang ada filter nya pas telepon",5,2024-11-27 11:21:27,Pengguna Google
Selama ini baik tapi baru baru ini kenapa WhatsApp saya sering di spam mohon pulihkan WhatsApp saya. Terima kasih,5,2024-12-20 18:43:26,Pengguna Google
Kak mau tanya..kenapa WA saya setelah diperbarui aplikasi...sekarang kalo mau update status video..selalu gak ada perview gambarnya ya..cuma musiknya doang yg terdengar??? Tlong dibalas cara nya gimana dong biar bisa keluar gambar geraknya Makasih🙏🏻🙏🏻,5,2020-04-08 02:27:57,Pengguna Google
Sekarang WhatsApp saya sudah bisa verifikasi kode tp loading saja di setelah opsi masukan nama dan foto.untuk menginisialisasi lama bgt berhari-hari blm juga.. mohon untuk bantuannya.,5,2024-08-24 09:11:13,Pengguna Google
Aplikasinya bagus tapi sayang ga ada tema chat nya,5,2024-12-12 17:24:49,Pengguna Google
Mantap super mantap Dengan wa saya bisa berkomunikasi jarak jauh Terima kasih wa saya kasih bintang 5,5,2024-11-26 06:52:31,Pengguna Google
kenapa habis di update gk ada fitur yang baruuu,5,2024-12-15 17:58:00,Pengguna Google
bagusss bangett Tapi cara ubah bubble chat nya gimana? banyak yg udah dapet padahal,5,2024-12-18 16:24:49,Pengguna Google
Semakin di Update semakin bagus whatsapp saat ini.,5,2024-12-18 11:58:24,Pengguna Google
Terima panggilan dan melakukan panggilan selalu ada jeda 11 detik.,5,2024-11-08 11:15:08,Pengguna Google
saya menggunakan ini sudah lama namun sering terjadi peretasan nomor ini sangat mengecewakan pada keamanan,5,2024-11-02 13:48:29,Pengguna Google
"WhatsApp saya sudah update setiap ada pembaruan, tapi tampilannya tetap seperti WhatsApp yang lama Udah saya cek juga nomor versinya, ternyata sama seperti punya teman saya. Kalau ada yang tau boleh dong dikomen, soalnya mau saya hapus banyak file yang belum tersimpan 🙏🏻",5,2024-09-10 14:10:46,Pengguna Google
Setelah updete kok malah gak bisa video call maupun call biasa,5,2024-11-04 20:22:43,Pengguna Google
bagus sekali tapi nggak bisa buat ss poto profil,5,2025-01-07 20:33:36,Pengguna Google
Bagus bisa WA dan status vidio call telepon bagus dah sangat membantu,5,2024-11-24 20:43:33,Pengguna Google
Aplikasi yang sangat bagus untuk berkomunikasi dengan cepat,5,2024-12-12 12:00:33,Pengguna Google
"mantap, keamanannya semakin ditingkatkan cegah spyware!",5,2024-11-12 10:19:15,Pengguna Google
Mantap Tambah fitur-fitur yang bagus,5,2025-01-07 00:02:57,Pengguna Google
WhatsApp ini sangat membantu sekali dalam bidang berkomunikasi terimaksih WhatsApp,5,2024-11-06 22:16:19,Pengguna Google
Mantap ini aplikasi membuat komunikasi langsung,5,2024-12-29 05:54:27,Pengguna Google
"Sangat bagus, aku suka apk ini, memudahkan kita untuk berinteraksi",5,2024-10-30 11:01:53,Pengguna Google
"Sekarang whatsapp banyak berubah ubah warna, saya saranin jangan terlalu hijau .",5,2024-12-08 11:18:19,Pengguna Google
Platform yg luar biasa untuk melakukan komunikasi,5,2024-12-31 19:12:38,Pengguna Google
Bagus banget tapi sayang nya aku belum kumplit kaya orang orang gak ada tema chat dan bubble chat,5,2024-11-24 21:02:24,Pengguna Google
"Ini sangat bagus,makasih sudah menciptakan aplikasi ini,saya bisa menelfon teman saya😊",5,2024-12-07 09:40:21,Pengguna Google
cara biar bisa buble chat bgmna nii udh update berkali kli tpi ttp gbsa,5,2024-12-20 16:48:16,Pengguna Google
"Membantu banget pastinya untuk komunikasi,tapi yang paling aku butuhin sekarang mana meta ai ku 🫴🏻😭",5,2024-12-11 02:54:07,Pengguna Google
"respon cepat, memuaskan. tingkatkan pelayanan.",5,2025-01-02 13:44:25,Pengguna Google
"Baguss karena WhatsApp saya bisa ngobrol bareng teman/pacar/keluarga terimakasih WhatsApp i love WhatsApp, WhatsApp semakin bagus saya suka sekali padanya saya bisa menyampaikan pesan kepada ayah saya yang ldr dengan saya i love WhatsApp",5,2024-11-16 21:16:27,Pengguna Google
"Aplikasinya sangat bagus terimakasih untuk yang membuat aplikasi ini karna adanya aplikasi ini jadi bisa komunikasi jarak jauh seperti chat,vc,setatus,dll",5,2024-07-28 19:06:55,Pengguna Google
"Baguss tp sekarang storynya kok jadi kotak gitu, enak pas masih bulet""",5,2024-11-25 21:09:11,Pengguna Google
WhatsApp sangat bermanfaat dan berguna untuk berkomunikasi jarak jauh,5,2024-10-29 00:44:28,Pengguna Google
Pengalaman saya mendapat kecewa ketika ingin menggunakan pesan berwarna gagal.,5,2024-11-28 09:40:28,Pengguna Google
"mohon bantuan nya,setelah update kenapa tidak ada fitur like story,, Terimakasih",5,2024-10-26 11:20:44,Pengguna Google
haloo whatsapp aku mau ngomong kok aku ga ada fitur Meta AI tolong ya munculin,5,2024-12-07 12:38:43,Pengguna Google
bagus fitur nya bermanfaat bagi anda yang ingin dicapai oleh seluruh masyarakat,5,2024-12-13 18:39:02,Pengguna Google
"Bagus aplikasinya, bisa berkomunikasi jarak jauh",5,2024-12-12 20:46:49,Pengguna Google
Saya kasih bintang lima dulu nanti besok² saya kasih bintang di langit dan sejauh ini aplikasinya lancar² saja.,5,2024-12-22 04:31:39,Pengguna Google
dapat memudahkan untuk berkomunikasi jarak jauh dengan keluarga maupun teman,5,2024-11-21 18:08:34,Pengguna Google
"aplikasi nya sangat bagus, tapi terkadang kalau yang lain sudah update, punya saya belum",5,2024-12-11 22:21:45,Pengguna Google
Kenapa no kami tidak bisa perifikasih whatsapp terimakasih,5,2024-12-28 05:24:22,Pengguna Google
Tolong dong untuk bikin status video nya di mode hd in biar bagus,5,2024-11-24 15:46:55,Pengguna Google
tambahin fitur lagi dong ka yang bisa ubah thema Wlwhatsapp jadi aesthetic lucu gitu💋💋💋,5,2024-11-10 00:41:00,Pengguna Google
"Sangat penting dalam komunikasi, aplikasi ini benar2 membantu saya",5,2025-01-07 18:45:31,Pengguna Google
Kok wa saya belum update meta al ya padahal udah gak ada update an :(,5,2024-12-20 20:38:47,Pengguna Google
WhatsApp sangat bagus dan seru kita bisa berkomunikasi sama orang yang jauh,5,2024-12-11 19:45:55,Pengguna Google
"Entah mengapa sekarang WhatsApp lebih banyak bug,saya sgt resah dgn hal ini bugnya sangat menggangu saya jika sedang melakukan aktivitas di WhatsApp, bug nya bnyk sekali seperti 1.tidak bisa share langsung foto/video/kontak dll 2.kdg foto/video 1x lihat tdk bisa terbuka 3.jika ingin share foto atau video harus lewat galeri fotonya tidak muncul² keJawa Barat bgt",5,2024-07-18 01:33:53,Pengguna Google
"GATAU POKOKNYA FITURNYA MAKIN CANGGIH DAN MAKIN NGETREND, suka banget lengkap banget, tapi tetap pertahanin privasi setiap nomer ya WhatsApp. Thank you for your efforts❤️❤️❤️",5,2024-08-17 18:15:23,Pengguna Google
Layar tidak menyala ketika ada telpon atau video call. Android 14,5,2024-11-10 22:43:15,Pengguna Google
"Masa tiba-tiba whatsapp saya kena banned, padahal saya nggak ngapa-ngapain, saya juga pakai Whatsapp original yang dari PlayStore. Meng-sedih🥲. Padahal ada hal penting. Kecewa banget, deh.",5,2024-08-08 09:13:48,Pengguna Google
"kualitas kamera jadi menurun (buram) di hp xiaomi redmi note 5 tidak mendukung sinyal lemah, jdi kalau di daerah yg susah sinyal gak bisa konek. sedangkan google duo bisa vc di daeran terpencil",5,2024-09-18 02:33:06,Pengguna Google
keren banget ya WA sekarang udah banyak fitur fitur terbarunya juga pokoknya keren banget deh WA,5,2024-12-02 21:39:54,Pengguna Google
sangat memuaskan n membatu banget buat berkomunikasi,5,2024-12-14 09:04:40,Pengguna Google
Sangat cocok untuk saya karena bisa untuk tahu info lebih lengkap,5,2024-12-17 19:59:26,Pengguna Google
Sangat bagus untuk informasi jarak jauh maupun jarak dekat,5,2024-11-02 17:22:12,Pengguna Google
Tingkatkan terus aplikasi ini biar lebih variatif menunya,5,2024-11-19 15:16:57,Pengguna Google
"Hai. WHATSAPP sudah bagus banget mempermudah komunikasi, mengirim tugas dan sebagainya. Boleh mengajukan sesuatu? Aku harap pihak WhatsApp bisa memperbaiki persoalan foto/video blur. Aku harap berapapun ukuran atau kulalitas gambar/video yang diterima dapat WhatsApp filter sehingga hasilnya jernih tidak blur. Terimakasih.",5,2021-11-29 17:40:38,Pengguna Google
sudah saya update malah gk berubah sama aja tetep yang lamah,5,2024-12-15 00:11:36,Pengguna Google
apakah meta AI punya suara.kalau tdk ada suara tlng kasih suara biar lebih baik lagi,5,2024-12-29 05:13:14,Pengguna Google
Dengan WhatsApp ini lebih enak komunikasi jarak jauh bersama keluarga 🥰🥰🥰,5,2024-10-24 20:59:54,Pengguna Google
Gw kok gk punya fitur meta AI ya padahal udh update tapi masih blm ada,5,2024-12-16 19:13:36,Pengguna Google
bagus bangetttt kalo update tapi sayangnya ada yang kurang....,5,2024-12-12 19:32:11,Pengguna Google
Sangat rekomendasi untuk berkirim pesan dan melakukan panggilan secara gratis,5,2024-12-09 22:09:20,Pengguna Google
"Kok setelah upgrade kirim gambar kualitas gambarnya jadi berkurang ya,jd turun kualitasnya,jd gak tajam hasilnya,buram sedikit... Mohon di perbaiki kembali... Padahal sebelumnya diversi yg lama kualitas kirim gambar bagus,sesuai dengan aslinya...",5,2020-03-06 15:05:25,Pengguna Google
Bagus banget ka tapi soal updatenya bisa mb an nya kecil 😏,5,2024-11-13 13:50:30,Pengguna Google
Tolong admin hapus meta AI......kok muncul di WhatsApp.....agak mengganggu....thanks,5,2024-12-17 17:03:22,Pengguna Google
sangat menyukai nya saya senang bisa berkomunikasi dengan orng lain dengan jek jauh,5,2024-10-27 18:57:20,Pengguna Google
"suka bangettt, tapi di aku belum ada fitur meta AI jadi tolong kasih ya :D",5,2024-12-06 15:54:45,Pengguna Google
"Hallo pihak WhatsApp nomor saya terblokir mohon bantuanya karna nomor tersebut saya gunakan untuk bekerja, dan dan saya sudah mencoba email tapi belum ada respon, mohon dibantu",5,2024-08-06 17:07:34,Pengguna Google
"Udh makin bagusss sekarangg, walaupun masih suka ada ngebug² dikit pas ngirim banyak foto atau pas kirim video pendek... Btw WA gamau adain fitur tambah lagu buat di sw kahh, biar bisa upload sw tanpa edit² dulu di apk lain? Mager bolak-balik nyaaa😭👊",5,2024-11-25 23:37:05,Pengguna Google
"sebenarnya WhatsApp bener bener membantu banget dalam segala hal, tapi akhir akhir ini tuh setiap kirim video, foto, vn tuh terkadang selalu loading lama banget. padahal jaringan nya oke oke aja, dan ga ada yang harus di update. rasanya kesel banget apalagi kalo lagi waktu genting dan tiba tiba ga ke kirim dengan cepat. semoga cepat membaik deh",5,2024-08-25 19:03:30,Pengguna Google
saya kasih ulasan 5 banyak karena whatsapp beneran se bagus itu woii tpi di aku belum ada fitur meta ai😔,5,2024-12-14 19:02:27,Pengguna Google
baguusss gampang buat komunikasi dengan orang yang jauhh😍 jangan dihapus satu aplikasi ini sii,5,2024-12-10 13:22:42,Pengguna Google
WA memank bagus dan sangat membantu.. cukup itu saja,5,2025-01-03 01:22:55,Pengguna Google
"keren sama fitur full screen & Emoji di gelembung chat nya di tahun 2022,semoga ada fitur fitur terbaik selanjutnya🥰",5,2024-11-07 09:15:12,Pengguna Google
karena mempermudah komunikasi terhadap orang yang jarak jauh,5,2024-12-17 06:28:55,Pengguna Google
Sangat bagus karna simpel dan bisa cetan sama teman,5,2025-01-02 13:07:29,Pengguna Google
WhatsApp saya tidak 1 menit ketika memposting video Padahal sudah si upgrade Mohon pencerahannya,5,2024-11-18 13:04:55,Pengguna Google
